,ticker_symbol,period_ending,accounts_payable,accounts_receivable,add'l_income/expense_items,after_tax_roe,capital_expenditures,capital_surplus,cash_ratio,cash_and_cash_equivalents,changes_in_inventories,common_stocks,cost_of_revenue,current_ratio,deferred_asset_charges,deferred_liability_charges,depreciation,earnings_before_interest_and_tax,earnings_before_tax,effect_of_exchange_rate,equity_earnings/loss_unconsolidated_subsidiary,fixed_assets,goodwill,gross_margin,gross_profit,income_tax,intangible_assets,interest_expense,inventory,investments,liabilities,long-term_debt,long-term_investments,minority_interest,misc._stocks,net_borrowings,net_cash_flow,net_cash_flow-operating,net_cash_flows-financing,net_cash_flows-investing,net_income,net_income_adjustments,net_income_applicable_to_common_shareholders,net_income-cont._operations,net_receivables,non-recurring_items,operating_income,operating_margin,other_assets,other_current_assets,other_current_liabilities,other_equity,other_financing_activities,other_investing_activities,other_liabilities,other_operating_activities,other_operating_items,pre-tax_margin,pre-tax_roe,profit_margin,quick_ratio,research_and_development,retained_earnings,sale_and_purchase_of_stock,"sales,_general_and_admin.",short-term_debt_/_current_portion_of_long-term_debt,short-term_investments,total_assets,total_current_assets,total_current_liabilities,total_equity,total_liabilities,total_liabilities_&_equity,total_revenue,treasury_stock,for_year,earnings_per_share,estimated_shares_outstanding,year,symbol,price_year,yearly_price,security,sec_filings,gics_sector,gics_sub_industry,address_of_headquarters,date_first_added,cik,pe_ratio
1510,TMK,2013-12-31,-0.2014215183236967,-1.0,,0.16666666666666666,1.3929719305763875,0.050652368673570085,,-0.40134500081024144,,0.4291195705591048,-0.059782725412413674,,0.04352696681591693,,0.0407667323524601,-0.012674467368769234,-0.013940075170399729,2.2739654269250917,,,0.0,0.021739130434782608,0.013252876363204585,0.04834177691205861,,-0.000633445945945946,,0.19087817847590946,0.16736816499077048,-0.06784750700870845,-0.04591081861684163,,,-1.6235901767601586,0.10552158193099138,0.18713799492808422,0.9914347929486608,-0.11985146961702713,-0.001609600169272506,-1.9753918536727195,-0.001609600169272506,-0.041787260732556994,-0.13709868676523093,,-0.013940075170399729,0.047619047619047616,0.05639145466357031,,,-0.7719802220961336,-1.0158393574297189,-1.0030584649725274,0.0359521237948685,0.2540882540882541,0.041128930853556775,0.047619047619047616,0.1111111111111111,0.0,,,0.02708958087618685,-0.012064973544429683,,-0.2820090081901186,-0.1894370651486401,-0.031164126578867343,,,-0.13422116536666404,1.9285300632863096e-05,-0.031164126578867343,-0.02653923258734604,0.06054982133831361,0.0004970178926441351,0.05109489051094879,-0.050142466827631856,2013,TMK,2013,0.3391140748008394,Torchmark Corp.,reports,Financials,Life & Health Insurance,"McKinney, Texas",1989-04-30,320335,0.27401825172024324
1511,TMK,2014-12-31,0.389317145492986,,,-0.14285714285714285,0.7341511461318052,-0.009620004415030147,,0.7870503207644208,,-0.11242047904350011,0.03514204635065038,,0.035877948819663184,,0.037530963980751814,0.02994462631135615,0.03887384733521776,1.31856,,,0.0,0.0,0.03698247101910193,0.03423078473257829,,-0.05387703359391507,,-0.437629600185498,0.04743234582342496,0.00868324951739232,0.14227636423404927,,,-1.1035673443103466,-2.1739815076513103,-0.22744264169823458,-0.06709782635062388,-0.4300528339230897,0.027375149487579284,-6.268522031326215,0.027375149487579284,0.041145099121656925,-0.009806616068111736,,0.03887384733521776,0.0,0.16275425935219676,,,3.7276863793422157,102.99188640973631,14.35438596491228,0.05443390633316353,0.19101545586550214,0.04415824601597392,0.0,-0.15,0.0,,,-0.03395390631414437,0.022281296820376228,,0.040721176932815295,-0.793445181428014,0.1143658903731275,,,0.2439196449897811,0.08042724025316811,0.1143658903731275,0.036013992117914756,-0.5056325536205856,0.0004967709885742673,-0.2795138888888888,0.4259471954357681,2014,TMK,2014,0.20023583651768342,Torchmark Corp.,reports,Financials,Life & Health Insurance,"McKinney, Texas",1989-04-30,320335,0.6658694983956279
1512,TMK,2015-12-31,-0.18766453722418494,,,0.08333333333333333,0.908245985439149,0.053912367000063376,,-0.0702222087580848,,-0.029802261991685168,0.05927758140238649,,0.04620181020577041,,0.07143544098058734,-0.02088050343690717,-0.023563835820343913,1.3717479815057623,,,0.0,-0.02127659574468085,0.01930552084771403,-0.026145446467890087,,0.006778236082284633,,0.7564320802949804,0.07967526703034174,0.0027094060435845424,-0.04255566848366508,,,-0.7879502572898799,-1.1594442151602697,0.295292746221846,0.051494119529562364,0.808729077601003,-0.029172706326125033,-0.980207695749901,-0.029172706326125033,-0.022309373307528867,0.05092479625201308,,-0.023563835820343913,-0.09090909090909091,0.057972218563511285,,,-0.7674604893268047,0.5256300226261996,-1.0,0.04417163453824375,-0.006509613781661809,0.05972137192315062,-0.09090909090909091,0.11764705882352941,-0.06666666666666667,,,0.07033871251457721,-0.026579205829817768,,1.055927482613109,2.4483062586576,-0.0206709079634391,,,-0.13665112211562574,0.014309532075321964,-0.0206709079634391,0.04032214624201851,0.5010105596974649,0.0004965243296921549,0.01445783132530111,-0.043008724761185856,2015,TMK,2015,0.07770683597826446,Torchmark Corp.,reports,Financials,Life & Health Insurance,"McKinney, Texas",1989-04-30,320335,0.062347593660284445
1513,TMO,2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,TMO,2012,,Thermo Fisher Scientific,reports,Health Care,Health Care Equipment,"Waltham, Massachusetts",,97745,
1514,TMO,2013-12-31,0.0752342407273937,-13.325,0.3638928067700987,0.0,-0.10377657886385275,-0.2169772690480045,3.7948717948717947,6.231876861966236,0.20534223706176963,-0.10616686819830713,0.048070525615435795,0.36796536796536794,,-0.21360883157483393,0.01646843549862763,0.03946746494406806,0.03946746494406806,-1.9635416666666667,,0.023748841519925856,0.0023087097679265704,0.0,0.04411292606930413,2.672727272727273,-0.0939458004997117,,0.0354742603755283,3.0,0.532798833819242,0.35106382978723405,,,,41.84418901660281,-24.827242524916944,-0.014121108114734004,-4.606843194943881,-0.8079363921511415,0.08099159521181765,5.3686868686868685,0.08099159521181765,0.016449459631277814,0.07443756605767779,-0.0535931790499391,0.08602658390122124,0.0,0.0600595632031767,-0.2922481923658988,0.012213740458015267,-0.4867021276595745,2.891304347826087,-1.010872648198922,-0.04503835684236575,-2.0558252427184467,,0.0,0.0,0.1111111111111111,0.654320987654321,0.05074388947927736,0.13719096306497083,-1.1569371581649737,0.027243733047184714,9.609022556390977,0.046511627906976744,0.16100799428667206,1.0436626127244146,0.4933358811446042,0.08997264738404237,0.25270661691666874,0.16100799428667206,0.04639525495807321,-0.8624532835024026,0.0004970178926441351,0.08950617283950604,-0.007815079750030693,2013,TMO,2013,0.542694864204536,Thermo Fisher Scientific,reports,Health Care,Health Care Equipment,"Waltham, Massachusetts",,97745,0.4159578923577046
1515,TMO,2014-12-31,0.4568938847066103,-0.016903313049357674,0.4332988624612203,0.125,0.5141643059490085,0.39537372607204535,-0.8663101604278075,-0.7693958118777893,0.5207756232686981,0.10524891774891774,0.2428715018780088,-0.6139240506329114,,1.13100192558544,0.684968496849685,0.5818112921561197,0.5818112921561197,2.1216216216216215,,0.37292067443702615,0.5070101493205794,0.047619047619047616,0.35501256985766216,3.745049504950495,0.9954039568396194,,0.24422883907661425,10.657894736842104,0.47218259629101283,0.30022316729125437,,,,-0.4406653352013593,-1.8928571428571428,0.30282986024767494,0.4489728096676737,43.750094948727686,0.4877876384198539,1.9690721649484537,0.4877876384198539,0.481901336877492,0.30077759040659546,-8.698841698841699,0.555044731610338,0.25,0.4563758389261745,0.3302447137087194,0.5681246857717446,15.645077720207254,-0.5251396648044693,-996.104347826087,0.5183985488468515,-0.13026819923371646,,0.2,0.25,0.1,-0.6753731343283582,0.7474083438685208,0.18891161047833388,21.029871977240397,0.4206830513884456,1.239951402247646,-1.0,0.34486903469184077,-0.33812381713846185,0.7113883557261677,0.21903049934445096,0.48621004444503674,0.34486903469184077,0.2902378096758669,0.10601649684619117,0.0004967709885742673,0.34844192634560905,0.10333831168582751,2014,TMO,2014,0.3837322882743134,Thermo Fisher Scientific,reports,Health Care,Health Care Equipment,"Waltham, Massachusetts",,97745,0.02617121378326187
1516,TMO,2015-12-31,-0.01730667138559547,0.027510316368638238,-0.03848003848003848,0.0,-0.010991580916744622,0.028552503137637707,-0.56,-0.6634908820245627,0.2814207650273224,0.00832313341493268,-0.020015748701796204,0.13114754098360656,,-0.23554959629230185,0.0020180436847103515,-0.07224990417784592,-0.07224990417784592,0.12207792207792208,,0.0091901916340408,-0.000796068483118041,0.045454545454545456,0.0352242391884677,-1.2290036515388627,-0.09580371506934748,,0.0710943802097338,-0.8645598194130926,-0.5316537467700259,-0.07105961980634087,,,,-2.030004263483266,-0.8011377579475739,0.0753168422659948,-1.519442880673881,-0.9077121542600592,0.04275760135135135,-0.6428952991452992,0.04275760135135135,0.044737536270113426,-0.08354640066260939,-1.192744901370779,-0.06664003196164603,-0.06666666666666667,0.1929053691994427,0.34398999821396675,0.01923693491503687,0.55431906614786,-0.2823529411764706,-0.9408845041376478,0.1050430924140285,-3.5709251101321584,,-0.08333333333333333,-0.1,0.09090909090909091,0.034482758620689655,0.0017363623209376356,0.16675474925289951,-1.1213921353393168,-0.0580053511978922,-0.5241366841439161,,-0.045811057101052224,-0.12211382611089024,-0.22477475793487606,0.03903523926786418,-0.1239777618364419,-0.045811057101052224,0.0044879689276241,1.2107918403158588,0.0004965243296921549,0.042016806722689114,0.0007109238776399016,2015,TMO,2015,0.0899961715065283,Thermo Fisher Scientific,reports,Health Care,Health Care Equipment,"Waltham, Massachusetts",,97745,0.04604471297803929
1517,TRIP,2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,TRIP,2013,,TripAdvisor,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Newton, Massachusetts",2011-12-21,1526520,
1518,TRIP,2014-12-31,0.5148514851485149,1.1666666666666667,,-0.16666666666666666,0.4727272727272727,0.1069078947368421,-0.25252525252525254,0.2962962962962963,,,1.2222222222222223,-0.2548262548262548,,1.2307692307692308,0.8055555555555556,0.12585034013605442,0.13380281690140844,-9.0,,1.3780487804878048,0.46215139442231074,-0.01020408163265306,0.30097087378640774,0.21518987341772153,3.1153846153846154,-0.1,,-2.6792452830188678,0.11428571428571428,-0.13666666666666666,-0.8351063829787234,,,-0.3333333333333333,-7.5,0.10888252148997135,-0.7588235294117647,0.19387755102040816,0.1024390243902439,-0.12,0.1024390243902439,0.1024390243902439,0.336283185840708,,0.1564625850340136,-0.12903225806451613,0.9473684210526315,-0.34285714285714286,1.027027027027027,,1.125,8.457142857142857,1.9615384615384615,,0.8055555555555556,-0.13333333333333333,-0.12121212121212122,-0.18181818181818182,-0.2548262548262548,,0.5621890547263682,-1.024793388429752,0.3417085427135678,0.14705882352941177,-0.17557251908396945,0.3224711473183978,0.16984126984126985,0.5679012345679012,0.30057803468208094,0.3536184210526316,0.3224711473183978,0.31851851851851853,-0.0,0.0004967709885742673,0.09722222222222231,0.004754553878637745,2014,TRIP,2014,0.39586972903147855,TripAdvisor,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Newton, Massachusetts",2011-12-21,1526520,0.2721850694970436
1519,TRIP,2015-12-31,-0.0718954248366013,0.19230769230769232,-2.888888888888889,-0.3,0.345679012345679,0.10104011887072809,0.43243243243243246,0.34945054945054943,,,0.45,0.43523316062176165,,-0.4827586206896552,0.4307692307692308,-0.24773413897280966,-0.2577639751552795,0.25,,0.26666666666666666,-0.0027247956403269754,-0.010309278350515464,0.1890547263681592,-0.5729166666666666,-0.17757009345794392,0.1111111111111111,,-0.702247191011236,-0.14102564102564102,-0.2277992277992278,0.1935483870967742,,,3.6666666666666665,0.5288461538461539,-0.012919896640826873,2.731707317073171,-0.7435897435897436,-0.12389380530973451,0.25,-0.12389380530973451,-0.12389380530973451,0.19205298013245034,,-0.3176470588235294,-0.4074074074074074,0.918918918918919,0.043478260869565216,0.12666666666666668,1.032258064516129,0.7941176470588235,-0.9879154078549849,0.22727272727272727,,0.4307692307692308,-0.38461538461538464,-0.41379310344827586,-0.2777777777777778,0.43523316062176165,,0.31528662420382164,3.0,0.38451935081148564,-0.9871794871794872,-0.5648148148148148,0.09240246406570841,0.17367706919945725,-0.18110236220472442,0.2551111111111111,-0.13001215066828675,0.09240246406570841,0.19743178170144463,-0.36551724137931035,0.0004965243296921549,-0.12658227848101278,0.0030781069640611254,2015,TRIP,2015,-0.1216977778592079,TripAdvisor,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Newton, Massachusetts",2011-12-21,1526520,0.005592399262646238
1520,TRV,2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,TRV,2013,,The Travelers Companies Inc.,reports,Financials,Property & Casualty Insurance,"New York, New York",,86312,
1521,TRV,2014-12-31,0.12751677852348994,-0.8557548579970105,,0.0,,,,0.272108843537415,,0.015953488372093025,0.04230855940482453,,-0.1134314190792596,,0.012372013651877133,0.028646814926498305,0.029120323559150656,2.3333333333333335,,,-0.006329113924050633,0.0,0.032598571872089414,0.09827044025157233,-0.1339031339031339,0.0221606648199446,,0.25217391304347825,1.7037037037037037,0.006170981336544251,-0.006141804262126492,,,-1.0,-3.2222222222222223,-0.03223270440251572,0.29601905410003404,-1.2263736263736265,0.0051728832017424444,0.24719101123595505,0.0051728832017424444,0.0051728832017424444,-0.012198750371913121,,0.029120323559150656,0.0,-0.09239453357100416,,,0.08641975308641975,0.11764705882352941,-0.7299270072992701,-0.01126126126126126,-0.17770975873244507,0.01596440722323999,0.0,0.0,0.0,,,0.12185583137787658,0.39113082039911307,0.05509715198296513,,0.12416280267903143,-0.007070473548337379,,,0.0016131634134537829,-0.009795484458843779,-0.007070473548337379,0.03753197663319461,0.15285484980509056,0.0004967709885742673,0.09959349593495939,-0.0858686533565923,2014,TRV,2014,0.10869986941983728,The Travelers Companies Inc.,reports,Financials,Property & Casualty Insurance,"New York, New York",,86312,0.008281581801404599
